source_taxon_name,interaction_type,target_taxon_name_poor,target_taxon_name,target_taxon,notes,latitude,longitude,study_citation
Leucanthemum vulgare,pollinatedBy,Spintherophyta,Spintherophyta,,,-37.872675,-58.030991,"Sabatino M., Maceira N., Aizen A. M. (2010) Direct effects of habitat area on interaction diversity in pollination webs. Ecological Applications, 20(6), pp. 1491–1497."
Leucanthemum vulgare,pollinatedBy,Parachytas sp1 M_PL_072,Parachytas,,,-37.872675,-58.030991,"Sabatino M., Maceira N., Aizen A. M. (2010) Direct effects of habitat area on interaction diversity in pollination webs. Ecological Applications, 20(6), pp. 1491–1497."
Leucanthemum vulgare,pollinatedBy,Sphecodium,Sphecodium,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Leucanthemum vulgare,pollinatedBy,Xanthomelanodes,Xanthomelanodes,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Leucanthemum vulgare,pollinatedBy,Vipio,Vipio,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Leucanthemum vulgare,pollinatedBy,Floronia,Floronia,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Leucanthemum vulgare,pollinatedBy,Phytocoris,Phytocoris,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Leucanthemum vulgare,pollinatedBy,Zaodontomerus,Zaodontomerus,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Leucanthemum vulgare,pollinatedBy,Rivellia,Rivellia,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Leucanthemum vulgare,pollinatedBy,Neotachina,Neotachina,,,-43.099531,171.720224,"Primack, R.B. (1983). Insect pollination in the New Zealand mountain flora. New Zealand J. Bot. 21, 317-333. Craigieb."
Leucanthemum vulgare,pollinatedBy,Micromoth sp1 M_PL_006,Micromoth,,,52.762395,1.575532,"Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant–insect flower visitor webs. J. Anim. Ecol. 71: 32–43."
Leucanthemum vulgare,pollinatedBy,Anosymia sp1 M_PL_006,Anosymia,,,52.762395,1.575532,"Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant–insect flower visitor webs. J. Anim. Ecol. 71: 32–43."
Leucanthemum vulgare,pollinatedBy,Chrysogaster,Chrysogaster,,,52.762395,1.575532,"Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant–insect flower visitor webs. J. Anim. Ecol. 71: 32–43."
Leucanthemum vulgare,pollinatedBy,Sarcophagus sp1 M_PL_006,Sarcophagus,,,52.762395,1.575532,"Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant–insect flower visitor webs. J. Anim. Ecol. 71: 32–43."
Leucanthemum vulgare,pollinatedBy,Oligia,Oligia,,,52.762395,1.575532,"Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant–insect flower visitor webs. J. Anim. Ecol. 71: 32–43."
Leucanthemum vulgare,pollinatedBy,Anthomyidae sp1 M_PL_006,Anthomyidae,,,52.762395,1.575532,"Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant–insect flower visitor webs. J. Anim. Ecol. 71: 32–43."
Leucanthemum vulgare,pollinatedBy,Tropidia,Tropidia,,,52.762395,1.575532,"Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant–insect flower visitor webs. J. Anim. Ecol. 71: 32–43."
Leucanthemum vulgare,pollinatedBy,Sarcophagus sp1 M_PL_007,Sarcophagus,,,52.413173,1.097873,"Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant–insect flower visitor webs. J. Anim. Ecol. 71: 32–43."
Leucanthemum vulgare,flowersVisitedBy,Plebeia,Plebeia,,,NA,NA,"Ollerton, J., Trunschke, J. ., Havens, K. ., Landaverde-González, P. ., Keller, A. ., Gilpin, A.-M. ., Rodrigo Rech, A. ., Baronio, G. J. ., Phillips, B. J., Mackin, C. ., Stanley, D. A., Treanore, E. ., Baker, E. ., Rotheray, E. L., Erickson, E. ., Fornoff, F. ., Brearley, F. Q. ., Ballantyne, G. ., Iossa, G. ., Stone, G. N., Bartomeus, I. ., Stockan, J. A., Leguizamón, J., Prendergast, K. ., Rowley, L., Giovanetti, M., de Oliveira Bueno, R., Wesselingh, R. A., Mallinger, R., Edmondson, S., Howard, S. R., Leonhardt, S. D., Rojas-Nossa, S. V., Brett, M., Joaqui, T., Antoniazzi, R., Burton, V. J., Feng, H.-H., Tian, Z.-X., Xu, Q., Zhang, C., Shi, C.-L., Huang, S.-Q., Cole, L. J., Bendifallah, L., Ellis, E. E., Hegland, S. J., Straffon Díaz, S., Lander, T. A. ., Mayr, A. V., Dawson, R. ., Eeraerts, M. ., Armbruster, W. S. ., Walton, B. ., Adjlane, N. ., Falk, S. ., Mata, L. ., Goncalves Geiger, A. ., Carvell, C. ., Wallace, C. ., Ratto, F. ., Barberis, M. ., Kahane, F. ., Connop, S. ., Stip, A. ., Sigrist, M. R. ., Vereecken, N. J. ., Klein, A.-M., Baldock, K. ., & Arnold, S. E. J. . (2022). Pollinator-flower interactions in gardens during the COVID-19 pandemic lockdown of 2020. Journal of Pollination Ecology, 31, 87–96. https://doi.org/10.26786/1920-7603(2022)695. Accessed at <https://github.com/globalbioticinteractions/ollerton2022/archive/7eb71e8e5026ec08c04a69a09860f8927061a8fd.zip> on 09 May 2025."
Leucanthemum vulgare,flowersVisitedBy,Nematocera,Nematocera,,,NA,NA,"Ollerton, J., Trunschke, J. ., Havens, K. ., Landaverde-González, P. ., Keller, A. ., Gilpin, A.-M. ., Rodrigo Rech, A. ., Baronio, G. J. ., Phillips, B. J., Mackin, C. ., Stanley, D. A., Treanore, E. ., Baker, E. ., Rotheray, E. L., Erickson, E. ., Fornoff, F. ., Brearley, F. Q. ., Ballantyne, G. ., Iossa, G. ., Stone, G. N., Bartomeus, I. ., Stockan, J. A., Leguizamón, J., Prendergast, K. ., Rowley, L., Giovanetti, M., de Oliveira Bueno, R., Wesselingh, R. A., Mallinger, R., Edmondson, S., Howard, S. R., Leonhardt, S. D., Rojas-Nossa, S. V., Brett, M., Joaqui, T., Antoniazzi, R., Burton, V. J., Feng, H.-H., Tian, Z.-X., Xu, Q., Zhang, C., Shi, C.-L., Huang, S.-Q., Cole, L. J., Bendifallah, L., Ellis, E. E., Hegland, S. J., Straffon Díaz, S., Lander, T. A. ., Mayr, A. V., Dawson, R. ., Eeraerts, M. ., Armbruster, W. S. ., Walton, B. ., Adjlane, N. ., Falk, S. ., Mata, L. ., Goncalves Geiger, A. ., Carvell, C. ., Wallace, C. ., Ratto, F. ., Barberis, M. ., Kahane, F. ., Connop, S. ., Stip, A. ., Sigrist, M. R. ., Vereecken, N. J. ., Klein, A.-M., Baldock, K. ., & Arnold, S. E. J. . (2022). Pollinator-flower interactions in gardens during the COVID-19 pandemic lockdown of 2020. Journal of Pollination Ecology, 31, 87–96. https://doi.org/10.26786/1920-7603(2022)695. Accessed at <https://github.com/globalbioticinteractions/ollerton2022/archive/7eb71e8e5026ec08c04a69a09860f8927061a8fd.zip> on 09 May 2025."
Leucanthemum vulgare,flowersVisitedBy,Brachycera,Brachycera,,,NA,NA,"Ollerton, J., Trunschke, J. ., Havens, K. ., Landaverde-González, P. ., Keller, A. ., Gilpin, A.-M. ., Rodrigo Rech, A. ., Baronio, G. J. ., Phillips, B. J., Mackin, C. ., Stanley, D. A., Treanore, E. ., Baker, E. ., Rotheray, E. L., Erickson, E. ., Fornoff, F. ., Brearley, F. Q. ., Ballantyne, G. ., Iossa, G. ., Stone, G. N., Bartomeus, I. ., Stockan, J. A., Leguizamón, J., Prendergast, K. ., Rowley, L., Giovanetti, M., de Oliveira Bueno, R., Wesselingh, R. A., Mallinger, R., Edmondson, S., Howard, S. R., Leonhardt, S. D., Rojas-Nossa, S. V., Brett, M., Joaqui, T., Antoniazzi, R., Burton, V. J., Feng, H.-H., Tian, Z.-X., Xu, Q., Zhang, C., Shi, C.-L., Huang, S.-Q., Cole, L. J., Bendifallah, L., Ellis, E. E., Hegland, S. J., Straffon Díaz, S., Lander, T. A. ., Mayr, A. V., Dawson, R. ., Eeraerts, M. ., Armbruster, W. S. ., Walton, B. ., Adjlane, N. ., Falk, S. ., Mata, L. ., Goncalves Geiger, A. ., Carvell, C. ., Wallace, C. ., Ratto, F. ., Barberis, M. ., Kahane, F. ., Connop, S. ., Stip, A. ., Sigrist, M. R. ., Vereecken, N. J. ., Klein, A.-M., Baldock, K. ., & Arnold, S. E. J. . (2022). Pollinator-flower interactions in gardens during the COVID-19 pandemic lockdown of 2020. Journal of Pollination Ecology, 31, 87–96. https://doi.org/10.26786/1920-7603(2022)695. Accessed at <https://github.com/globalbioticinteractions/ollerton2022/archive/7eb71e8e5026ec08c04a69a09860f8927061a8fd.zip> on 09 May 2025."
Leucanthemum vulgare,flowersVisitedBy,Gasteruption sp.,Gasteruption,,,NA,NA,"Ollerton, J., Trunschke, J. ., Havens, K. ., Landaverde-González, P. ., Keller, A. ., Gilpin, A.-M. ., Rodrigo Rech, A. ., Baronio, G. J. ., Phillips, B. J., Mackin, C. ., Stanley, D. A., Treanore, E. ., Baker, E. ., Rotheray, E. L., Erickson, E. ., Fornoff, F. ., Brearley, F. Q. ., Ballantyne, G. ., Iossa, G. ., Stone, G. N., Bartomeus, I. ., Stockan, J. A., Leguizamón, J., Prendergast, K. ., Rowley, L., Giovanetti, M., de Oliveira Bueno, R., Wesselingh, R. A., Mallinger, R., Edmondson, S., Howard, S. R., Leonhardt, S. D., Rojas-Nossa, S. V., Brett, M., Joaqui, T., Antoniazzi, R., Burton, V. J., Feng, H.-H., Tian, Z.-X., Xu, Q., Zhang, C., Shi, C.-L., Huang, S.-Q., Cole, L. J., Bendifallah, L., Ellis, E. E., Hegland, S. J., Straffon Díaz, S., Lander, T. A. ., Mayr, A. V., Dawson, R. ., Eeraerts, M. ., Armbruster, W. S. ., Walton, B. ., Adjlane, N. ., Falk, S. ., Mata, L. ., Goncalves Geiger, A. ., Carvell, C. ., Wallace, C. ., Ratto, F. ., Barberis, M. ., Kahane, F. ., Connop, S. ., Stip, A. ., Sigrist, M. R. ., Vereecken, N. J. ., Klein, A.-M., Baldock, K. ., & Arnold, S. E. J. . (2022). Pollinator-flower interactions in gardens during the COVID-19 pandemic lockdown of 2020. Journal of Pollination Ecology, 31, 87–96. https://doi.org/10.26786/1920-7603(2022)695. Accessed at <https://github.com/globalbioticinteractions/ollerton2022/archive/7eb71e8e5026ec08c04a69a09860f8927061a8fd.zip> on 09 May 2025."
Leucanthemum vulgare,flowersVisitedBy,Eupeodes/Scaeva sp.,,remove,,NA,NA,"Ollerton, J., Trunschke, J. ., Havens, K. ., Landaverde-González, P. ., Keller, A. ., Gilpin, A.-M. ., Rodrigo Rech, A. ., Baronio, G. J. ., Phillips, B. J., Mackin, C. ., Stanley, D. A., Treanore, E. ., Baker, E. ., Rotheray, E. L., Erickson, E. ., Fornoff, F. ., Brearley, F. Q. ., Ballantyne, G. ., Iossa, G. ., Stone, G. N., Bartomeus, I. ., Stockan, J. A., Leguizamón, J., Prendergast, K. ., Rowley, L., Giovanetti, M., de Oliveira Bueno, R., Wesselingh, R. A., Mallinger, R., Edmondson, S., Howard, S. R., Leonhardt, S. D., Rojas-Nossa, S. V., Brett, M., Joaqui, T., Antoniazzi, R., Burton, V. J., Feng, H.-H., Tian, Z.-X., Xu, Q., Zhang, C., Shi, C.-L., Huang, S.-Q., Cole, L. J., Bendifallah, L., Ellis, E. E., Hegland, S. J., Straffon Díaz, S., Lander, T. A. ., Mayr, A. V., Dawson, R. ., Eeraerts, M. ., Armbruster, W. S. ., Walton, B. ., Adjlane, N. ., Falk, S. ., Mata, L. ., Goncalves Geiger, A. ., Carvell, C. ., Wallace, C. ., Ratto, F. ., Barberis, M. ., Kahane, F. ., Connop, S. ., Stip, A. ., Sigrist, M. R. ., Vereecken, N. J. ., Klein, A.-M., Baldock, K. ., & Arnold, S. E. J. . (2022). Pollinator-flower interactions in gardens during the COVID-19 pandemic lockdown of 2020. Journal of Pollination Ecology, 31, 87–96. https://doi.org/10.26786/1920-7603(2022)695. Accessed at <https://github.com/globalbioticinteractions/ollerton2022/archive/7eb71e8e5026ec08c04a69a09860f8927061a8fd.zip> on 09 May 2025."
Leucanthemum vulgare,flowersVisitedBy,Zygiella x-notata,Zygiella x-notata,species,,NA,NA,"Ollerton, J., Trunschke, J. ., Havens, K. ., Landaverde-González, P. ., Keller, A. ., Gilpin, A.-M. ., Rodrigo Rech, A. ., Baronio, G. J. ., Phillips, B. J., Mackin, C. ., Stanley, D. A., Treanore, E. ., Baker, E. ., Rotheray, E. L., Erickson, E. ., Fornoff, F. ., Brearley, F. Q. ., Ballantyne, G. ., Iossa, G. ., Stone, G. N., Bartomeus, I. ., Stockan, J. A., Leguizamón, J., Prendergast, K. ., Rowley, L., Giovanetti, M., de Oliveira Bueno, R., Wesselingh, R. A., Mallinger, R., Edmondson, S., Howard, S. R., Leonhardt, S. D., Rojas-Nossa, S. V., Brett, M., Joaqui, T., Antoniazzi, R., Burton, V. J., Feng, H.-H., Tian, Z.-X., Xu, Q., Zhang, C., Shi, C.-L., Huang, S.-Q., Cole, L. J., Bendifallah, L., Ellis, E. E., Hegland, S. J., Straffon Díaz, S., Lander, T. A. ., Mayr, A. V., Dawson, R. ., Eeraerts, M. ., Armbruster, W. S. ., Walton, B. ., Adjlane, N. ., Falk, S. ., Mata, L. ., Goncalves Geiger, A. ., Carvell, C. ., Wallace, C. ., Ratto, F. ., Barberis, M. ., Kahane, F. ., Connop, S. ., Stip, A. ., Sigrist, M. R. ., Vereecken, N. J. ., Klein, A.-M., Baldock, K. ., & Arnold, S. E. J. . (2022). Pollinator-flower interactions in gardens during the COVID-19 pandemic lockdown of 2020. Journal of Pollination Ecology, 31, 87–96. https://doi.org/10.26786/1920-7603(2022)695. Accessed at <https://github.com/globalbioticinteractions/ollerton2022/archive/7eb71e8e5026ec08c04a69a09860f8927061a8fd.zip> on 09 May 2025."
Leucanthemum vulgare,flowersVisitedBy,Antophila sp./Solitary bee,,remove,,NA,NA,"Ollerton, J., Trunschke, J. ., Havens, K. ., Landaverde-González, P. ., Keller, A. ., Gilpin, A.-M. ., Rodrigo Rech, A. ., Baronio, G. J. ., Phillips, B. J., Mackin, C. ., Stanley, D. A., Treanore, E. ., Baker, E. ., Rotheray, E. L., Erickson, E. ., Fornoff, F. ., Brearley, F. Q. ., Ballantyne, G. ., Iossa, G. ., Stone, G. N., Bartomeus, I. ., Stockan, J. A., Leguizamón, J., Prendergast, K. ., Rowley, L., Giovanetti, M., de Oliveira Bueno, R., Wesselingh, R. A., Mallinger, R., Edmondson, S., Howard, S. R., Leonhardt, S. D., Rojas-Nossa, S. V., Brett, M., Joaqui, T., Antoniazzi, R., Burton, V. J., Feng, H.-H., Tian, Z.-X., Xu, Q., Zhang, C., Shi, C.-L., Huang, S.-Q., Cole, L. J., Bendifallah, L., Ellis, E. E., Hegland, S. J., Straffon Díaz, S., Lander, T. A. ., Mayr, A. V., Dawson, R. ., Eeraerts, M. ., Armbruster, W. S. ., Walton, B. ., Adjlane, N. ., Falk, S. ., Mata, L. ., Goncalves Geiger, A. ., Carvell, C. ., Wallace, C. ., Ratto, F. ., Barberis, M. ., Kahane, F. ., Connop, S. ., Stip, A. ., Sigrist, M. R. ., Vereecken, N. J. ., Klein, A.-M., Baldock, K. ., & Arnold, S. E. J. . (2022). Pollinator-flower interactions in gardens during the COVID-19 pandemic lockdown of 2020. Journal of Pollination Ecology, 31, 87–96. https://doi.org/10.26786/1920-7603(2022)695. Accessed at <https://github.com/globalbioticinteractions/ollerton2022/archive/7eb71e8e5026ec08c04a69a09860f8927061a8fd.zip> on 09 May 2025."
Leucanthemum vulgare,pollinatedBy,Nachtfalter,Nachtfalter,,,NA,NA,Weiner2014
Leucanthemum vulgare,pollinatedBy,Phania,Phania,,,48.854133,17.4688,doi:10.1111/ele.13892
Leucanthemum vulgare,pollinatedBy,Paregle,Paregle,,,50.210563,17.349508,doi:10.1371/journal.pone.0263576
Leucanthemum vulgare,pollinatedBy,Minthodes,Minthodes,,,50.210563,17.349508,doi:10.1371/journal.pone.0263576
Leucanthemum vulgare,pollinatedBy,Dolichopus,Dolichopus,,,58.7169,23.7718,doi:10.1002/ece3.8325
Leucanthemum vulgare,pollinatedBy,Gonia,Gonia,,,58.777,23.7933,doi:10.1002/ece3.8325
Leucanthemum vulgare,pollinatedBy,Hydrotaea,Hydrotaea,,,58.7169,23.7718,doi:10.1002/ece3.8325
Leucanthemum vulgare,pollinatedBy,Bithia,Bithia,,,58.7169,23.7718,doi:10.1002/ece3.8325
Leucanthemum vulgare,pollinatedBy,Tenthredo,Tenthredo,,,46.4904,22.8231,doi:10.1093/aobpla/ply068
Lotus corniculatus,pollinatedBy,Autographa,Autographa,,,52.762395,1.575532,"Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant–insect flower visitor webs. J. Anim. Ecol. 71: 32–43."
Lotus corniculatus,pollinatedBy,Botanophila,Botanophila,,,48.899683,17.717083,doi:10.1111/ele.13892
Lotus corniculatus,pollinatedBy,Polyommatus,Polyommatus,,,55.52768491,14.26435938,doi:10.1016/j.agee.2025.109514
Lotus corniculatus,pollinatedBy,Myrmica,Myrmica,,,55.62302829,14.24572433,doi:10.1016/j.agee.2025.109514
Lotus corniculatus,pollinatedBy,Nathrius,Nathrius,,,46.056389,11.524278,doi:10.1111/ddi.13132
Medicago sativa,flowersVisitedBy,Papilio,Papilio,,,NA,NA,National Database Plant Pollinators. Center for Plant Conservation at San Diego Zoo Global. Accessed via https://saveplants.org/national-collection/pollinator-search/ on 2020-06-05. Accessed at <https://github.com/globalbioticinteractions/cpc-pollinators/archive/a64674001b3fce1c5a4896d8c29b4bcb024e6f0b.zip> on 09 May 2025.
Medicago sativa,flowersVisitedBy,Libythea,Libythea,,,NA,NA,National Database Plant Pollinators. Center for Plant Conservation at San Diego Zoo Global. Accessed via https://saveplants.org/national-collection/pollinator-search/ on 2020-06-05. Accessed at <https://github.com/globalbioticinteractions/cpc-pollinators/archive/a64674001b3fce1c5a4896d8c29b4bcb024e6f0b.zip> on 09 May 2025.
Medicago sativa,flowersVisitedBy,Pyrisitia lisa lisa,Pyrisitia lisa,,,NA,NA,National Database Plant Pollinators. Center for Plant Conservation at San Diego Zoo Global. Accessed via https://saveplants.org/national-collection/pollinator-search/ on 2020-06-05. Accessed at <https://github.com/globalbioticinteractions/cpc-pollinators/archive/a64674001b3fce1c5a4896d8c29b4bcb024e6f0b.zip> on 09 May 2025.
Medicago falcata,flowersVisitedBy,Pieris marginalis pallidissima,Pieris marginalis pallidissima,,,39.560345,-107.2514583,https://www.inaturalist.org/observations/174421266
Medicago falcata,flowersVisitedBy,Yvretta carus subreticulata,Yvretta carus subreticulata,,,20.71079924,-99.81201466,https://www.inaturalist.org/observations/13062106
Medicago falcata,pollinatedBy,Araneae,Araneae,,,55.62302829,14.24572433,doi:10.1016/j.agee.2025.109514
Melilotus officinalis,pollinatedBy,Tachytes chrysopyga obscurus,Tachytes chrysopyga obscurus,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Melilotus officinalis,pollinatedBy,Trineura,Trineura,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Melilotus officinalis,pollinatedBy,Exorista,Exorista,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Melilotus officinalis,flowersVisitedBy,Plebejus alupini texanus,Plebejus alupini texanus,,,NA,NA,National Database Plant Pollinators. Center for Plant Conservation at San Diego Zoo Global. Accessed via https://saveplants.org/national-collection/pollinator-search/ on 2020-06-05. Accessed at <https://github.com/globalbioticinteractions/cpc-pollinators/archive/a64674001b3fce1c5a4896d8c29b4bcb024e6f0b.zip> on 09 May 2025.
Melilotus officinalis,flowersVisitedBy,Colias alexandra edwardsii,Colias alexandra edwardsii,,,NA,NA,National Database Plant Pollinators. Center for Plant Conservation at San Diego Zoo Global. Accessed via https://saveplants.org/national-collection/pollinator-search/ on 2020-06-05. Accessed at <https://github.com/globalbioticinteractions/cpc-pollinators/archive/a64674001b3fce1c5a4896d8c29b4bcb024e6f0b.zip> on 09 May 2025.
Melilotus officinalis,flowersVisitedBy,Gloiosphaera,Gloiosphaera,,,46.7,-111.72,"LaManna, JA, Burkle, LA, Belote, RT, Myers, JA. Biotic and abiotic drivers of plant–pollinator community assembly across wildfire gradients. J Ecol. 2020; 00: 1– 14. https://doi.org/10.1111/1365-2745.13530 . Accessed at <https://github.com/globalbioticinteractions/lamanna2020/archive/f8f0791ae6261bf65eee5156413c5c3a370a4359.zip> on 09 May 2025."
Melilotus officinalis,pollinatedBy,Ceratina,Ceratina,,,NA,NA,Thompson2018
Melilotus officinalis,pollinatedBy,Conura,Conura,,,NA,NA,Thompson2018
Melilotus albus,flowersVisitedBy,Tachytes,Tachytes,,,44.47132,-77.31458,https://www.inaturalist.org/observations/55526952
Melilotus albus,flowersVisitedBy,Celastrina,Celastrina,,,43.48241913,-80.44157099,https://www.inaturalist.org/observations/39652773
Melilotus albus,flowersVisitedBy,Scolia dubia dubia,Scolia dubia,,,38.78994395,-75.15900025,https://www.inaturalist.org/observations/181096580
Melilotus albus,flowersVisitedBy,Cyrtocoelioxys,Cyrtocoelioxys,,,32.95493533,-116.592502,https://www.inaturalist.org/observations/176854876
Melilotus albus,flowersVisitedBy,Xylocopa virginica virginica,Xylocopa virginica,,,42.737898,-73.890848,https://www.inaturalist.org/observations/329731
Melilotus albus,flowersVisitedBy,Anthidiellum notatum rufimaculatum,Anthidiellum notatum rufimaculatum,,,NA,NA,National Database Plant Pollinators. Center for Plant Conservation at San Diego Zoo Global. Accessed via https://saveplants.org/national-collection/pollinator-search/ on 2020-06-05. Accessed at <https://github.com/globalbioticinteractions/cpc-pollinators/archive/a64674001b3fce1c5a4896d8c29b4bcb024e6f0b.zip> on 09 May 2025.
Monarda fistulosa,flowersVisitedBy,Melissodes bimaculatus bimaculatus,Melissodes bimaculatus,,,41.04194903,-73.84608945,https://www.inaturalist.org/observations/67773818
Monarda fistulosa,flowersVisitedBy,Anthophora bomboides bomboides,Anthophora bomboides,species,,44.34040891,-72.46000924,https://www.inaturalist.org/observations/65562505
Monarda fistulosa,flowersVisitedBy,Augochlorini,Augochlorini,,,40.60985712,-73.76445892,https://www.inaturalist.org/observations/55024801
Monarda fistulosa,flowersVisitedBy,Limenitis arthemis arthemis × astyanax,Limenitis arthemis astyanax,subspecies,,43.3607366,-71.9961192,https://www.inaturalist.org/observations/132169734
Monarda fistulosa,flowersVisitedBy,Antherophagus,Antherophagus,,,42.747345,-71.0482055,https://www.inaturalist.org/observations/128298724
Monarda fistulosa,flowersVisitedBy,Thoracobombus,Thoracobombus,,,39.28869357,-76.58207559,https://www.inaturalist.org/observations/186708553
Monarda fistulosa,flowersVisitedBy,Bombus vagans vagans,Bombus vagans,,,44.16032409,-89.89008834,https://www.inaturalist.org/observations/234897843
Monarda fistulosa,flowersVisitedBy,Syrphini,Syrphini,,,42.38499219,-71.10891009,https://www.inaturalist.org/observations/92294834
Rubus idaeus strigosus,flowersVisitedBy,Rubus idaeus strigosus,Rubus idaeus strigosus,,,46.348023,-83.237191,https://www.inaturalist.org/observations/39529383
Rubus idaeus,flowersVisitedBy,Coelopa,Coelopa,,,-40.272,-73.093,"Neira et al. 1997. Entomofauna asociada a flores de frambueso (Rubus ideaeus L., CV Meeker) y evaluacion de la actividad polinizadora de Apis mellifera L. bajo la influencia de un atrayente feromonal. Revista Chilena de Entomología 24:37–44."
Rubus idaeus,flowersVisitedBy,Hornungia,Hornungia,,,-40.272,-73.093,"Neira et al. 1997. Entomofauna asociada a flores de frambueso (Rubus ideaeus L., CV Meeker) y evaluacion de la actividad polinizadora de Apis mellifera L. bajo la influencia de un atrayente feromonal. Revista Chilena de Entomología 24:37–44."
Rubus,pollinatedBy,Passaloceus,Passaloceus,,,48.4425,-123.3963889,"Guzman, Laura Melissa; Kelly, Tyler; Elle, Elizabeth, 2022, ""A dataset for pollinator diversity and their interactions with plants in the Pacific NorthWest"", https://doi.org/10.5683/SP3/WTEZNH, Borealis, V1. Accessed at <https://github.com/globalbioticinteractions/guzman2022/archive/e24f70b4a435156264c45a853b4a58687df4cdfc.zip> on 09 May 2025."
Rubus,flowersVisitedBy,Caenohalictus,Caenohalictus,,,NA,NA,"Ollerton, J., Trunschke, J. ., Havens, K. ., Landaverde-González, P. ., Keller, A. ., Gilpin, A.-M. ., Rodrigo Rech, A. ., Baronio, G. J. ., Phillips, B. J., Mackin, C. ., Stanley, D. A., Treanore, E. ., Baker, E. ., Rotheray, E. L., Erickson, E. ., Fornoff, F. ., Brearley, F. Q. ., Ballantyne, G. ., Iossa, G. ., Stone, G. N., Bartomeus, I. ., Stockan, J. A., Leguizamón, J., Prendergast, K. ., Rowley, L., Giovanetti, M., de Oliveira Bueno, R., Wesselingh, R. A., Mallinger, R., Edmondson, S., Howard, S. R., Leonhardt, S. D., Rojas-Nossa, S. V., Brett, M., Joaqui, T., Antoniazzi, R., Burton, V. J., Feng, H.-H., Tian, Z.-X., Xu, Q., Zhang, C., Shi, C.-L., Huang, S.-Q., Cole, L. J., Bendifallah, L., Ellis, E. E., Hegland, S. J., Straffon Díaz, S., Lander, T. A. ., Mayr, A. V., Dawson, R. ., Eeraerts, M. ., Armbruster, W. S. ., Walton, B. ., Adjlane, N. ., Falk, S. ., Mata, L. ., Goncalves Geiger, A. ., Carvell, C. ., Wallace, C. ., Ratto, F. ., Barberis, M. ., Kahane, F. ., Connop, S. ., Stip, A. ., Sigrist, M. R. ., Vereecken, N. J. ., Klein, A.-M., Baldock, K. ., & Arnold, S. E. J. . (2022). Pollinator-flower interactions in gardens during the COVID-19 pandemic lockdown of 2020. Journal of Pollination Ecology, 31, 87–96. https://doi.org/10.26786/1920-7603(2022)695. Accessed at <https://github.com/globalbioticinteractions/ollerton2022/archive/7eb71e8e5026ec08c04a69a09860f8927061a8fd.zip> on 09 May 2025."
Rubus idaeus,flowersVisitedBy,Bombus terrestris lusitanicus,Bombus terrestris lusitanicus,,,40.6377931,-8.608732,https://www.inaturalist.org/observations/74924259
Rubus occidentalis,flowersVisitedBy,Sphegina,Sphegina,,,44.2074374,-72.8756638,https://www.inaturalist.org/observations/119647994
Rubus occidentalis,flowersVisitedBy,Temnostoma,Temnostoma,,,44.24113694,-72.83613218,https://www.inaturalist.org/observations/166647526
Rubus occidentalis,flowersVisitedBy,Thevenetimyia,Thevenetimyia,,,44.35150659,-73.0068794,https://www.inaturalist.org/observations/3478181
Symphyotrichum lateriflorum,flowersVisitedBy,Parrhasius m-album,Parrhasius m-album,species,,43.1006529,-71.2862377,https://www.inaturalist.org/observations/183683668
